ts;mw
10.01.2020 12:30;1167,03
10.01.2020 12:45;1173,71
10.01.2020 13:00;1168,41
10.01.2020 13:15;1167,25
10.01.2020 13:30;1166,61
10.01.2020 13:45;1155,47
10.01.2020 14:00;1138,30
10.01.2020 14:15;1130,88
10.01.2020 14:30;1128,37
10.01.2020 14:45;1129,53
10.01.2020 15:00;1123,92
10.01.2020 15:15;1133,55
10.01.2020 15:30;1127,55
10.01.2020 15:45;1119,50
10.01.2020 16:00;1111,94
10.01.2020 16:15;1105,30
10.01.2020 16:30;1093,85
10.01.2020 16:45;1096,87
10.01.2020 17:00;1095,81
10.01.2020 17:15;1091,55
10.01.2020 17:30;1086,24
10.01.2020 17:45;1075,89
10.01.2020 18:00;1062,19
10.01.2020 18:15;1050,63
10.01.2020 18:30;1041,32
10.01.2020 18:45;1034,62
10.01.2020 19:00;1034,62
10.01.2020 19:15;1034,39
10.01.2020 19:30;1026,65
10.01.2020 19:45;1019,82
10.01.2020 20:00;1016,15
10.01.2020 20:15;1026,97
10.01.2020 20:30;1025,44
10.01.2020 20:45;1025,48
10.01.2020 21:00;1015,53
10.01.2020 21:15;1005,04
10.01.2020 21:30;998,85
10.01.2020 21:45;987,10
10.01.2020 22:00;968,25
10.01.2020 22:15;962,94
10.01.2020 22:30;953,96
10.01.2020 22:45;954,24
10.01.2020 23:00;944,25
10.01.2020 23:15;941,12
10.01.2020 23:30;932,01
10.01.2020 23:45;924,65
11.01.2020 00:00;919,88
11.01.2020 00:15;917,51
11.01.2020 00:30;913,16
11.01.2020 00:45;916,58
11.01.2020 01:00;920,16
11.01.2020 01:15;908,92
11.01.2020 01:30;905,36
11.01.2020 01:45;895,29
11.01.2020 02:00;898,60
11.01.2020 02:15;889,24
11.01.2020 02:30;885,11
11.01.2020 02:45;889,94
11.01.2020 03:00;893,09
11.01.2020 03:15;895,06
11.01.2020 03:30;890,25
11.01.2020 03:45;883,93
11.01.2020 04:00;888,81
11.01.2020 04:15;889,89
11.01.2020 04:30;871,64
11.01.2020 04:45;856,88
11.01.2020 05:00;861,55
11.01.2020 05:15;859,13
11.01.2020 05:30;848,31
11.01.2020 05:45;845,73
11.01.2020 06:00;841,54
11.01.2020 06:15;851,07
11.01.2020 06:30;855,99
11.01.2020 06:45;858,68
11.01.2020 07:00;863,39
11.01.2020 07:15;870,21
11.01.2020 07:30;872,49
11.01.2020 07:45;869,47
11.01.2020 08:00;871,98
11.01.2020 08:15;878,09
11.01.2020 08:30;868,54
11.01.2020 08:45;865,94
11.01.2020 09:00;858,86
11.01.2020 09:15;850,79
11.01.2020 09:30;845,19
11.01.2020 09:45;851,29
11.01.2020 10:00;853,53
11.01.2020 10:15;856,68
11.01.2020 10:30;857,62
11.01.2020 10:45;852,44
11.01.2020 11:00;851,25
11.01.2020 11:15;845,86
11.01.2020 11:30;840,64
11.01.2020 11:45;830,05
11.01.2020 12:00;825,13
11.01.2020 12:15;820,19
11.01.2020 12:30;816,33
11.01.2020 12:45;817,69
11.01.2020 13:00;810,79
11.01.2020 13:15;810,05
11.01.2020 13:30;801,40
11.01.2020 13:45;790,94
11.01.2020 14:00;778,88
11.01.2020 14:15;773,74
11.01.2020 14:30;780,29
11.01.2020 14:45;777,16
11.01.2020 15:00;772,19
11.01.2020 15:15;777,83
11.01.2020 15:30;772,67
11.01.2020 15:45;769,01
11.01.2020 16:00;768,10
11.01.2020 16:15;773,83
11.01.2020 16:30;772,90
11.01.2020 16:45;769,88
11.01.2020 17:00;775,32
11.01.2020 17:15;779,59
11.01.2020 17:30;775,24
11.01.2020 17:45;773,35
11.01.2020 18:00;773,06
11.01.2020 18:15;770,77
11.01.2020 18:30;769,88
11.01.2020 18:45;762,01
11.01.2020 19:00;759,11
11.01.2020 19:15;757,67
11.01.2020 19:30;754,02
11.01.2020 19:45;752,31
11.01.2020 20:00;745,84
11.01.2020 20:15;737,23
11.01.2020 20:30;727,36
11.01.2020 20:45;734,22
11.01.2020 21:00;729,27
11.01.2020 21:15;725,91
11.01.2020 21:30;717,53
11.01.2020 21:45;712,91
11.01.2020 22:00;702,70
11.01.2020 22:15;706,85
11.01.2020 22:30;700,04
11.01.2020 22:45;705,56
11.01.2020 23:00;699,05
11.01.2020 23:15;700,10
11.01.2020 23:30;691,59
11.01.2020 23:45;695,81
12.01.2020 00:00;690,87
12.01.2020 00:15;690,12
12.01.2020 00:30;683,16
12.01.2020 00:45;684,03
12.01.2020 01:00;685,27
12.01.2020 01:15;685,15
12.01.2020 01:30;685,73
12.01.2020 01:45;686,79
12.01.2020 02:00;684,49
12.01.2020 02:15;683,03
12.01.2020 02:30;678,65
12.01.2020 02:45;678,58
12.01.2020 03:00;679,54
12.01.2020 03:15;684,35
12.01.2020 03:30;679,52
12.01.2020 03:45;681,42
12.01.2020 04:00;680,02
12.01.2020 04:15;685,09
12.01.2020 04:30;677,79
12.01.2020 04:45;677,13
12.01.2020 05:00;673,99
12.01.2020 05:15;678,50
12.01.2020 05:30;679,05
12.01.2020 05:45;678,75
12.01.2020 06:00;676,53
12.01.2020 06:15;687,34
12.01.2020 06:30;688,20
12.01.2020 06:45;692,94
12.01.2020 07:00;695,62
12.01.2020 07:15;707,03
12.01.2020 07:30;704,59
12.01.2020 07:45;706,33
12.01.2020 08:00;703,55
12.01.2020 08:15;705,22
12.01.2020 08:30;709,38
12.01.2020 08:45;704,07
12.01.2020 09:00;705,18
12.01.2020 09:15;705,84
12.01.2020 09:30;700,69
12.01.2020 09:45;705,50
12.01.2020 10:00;702,73
12.01.2020 10:15;705,91
12.01.2020 10:30;703,37
12.01.2020 10:45;705,85
12.01.2020 11:00;703,79
12.01.2020 11:15;705,19
12.01.2020 11:30;708,23
12.01.2020 11:45;708,19
12.01.2020 12:00;706,13
12.01.2020 12:15;711,16
12.01.2020 12:30;710,51
12.01.2020 12:45;708,56
12.01.2020 13:00;710,69
12.01.2020 13:15;705,95
12.01.2020 13:30;706,67
12.01.2020 13:45;706,24
12.01.2020 14:00;703,20
12.01.2020 14:15;704,81
12.01.2020 14:30;702,90
12.01.2020 14:45;699,95
12.01.2020 15:00;697,31
12.01.2020 15:15;701,94
12.01.2020 15:30;703,38
12.01.2020 15:45;703,68
12.01.2020 16:00;705,13
12.01.2020 16:15;714,06
12.01.2020 16:30;710,74
12.01.2020 16:45;710,76
12.01.2020 17:00;713,24
12.01.2020 17:15;716,51
12.01.2020 17:30;716,60
12.01.2020 17:45;713,61
12.01.2020 18:00;712,00
12.01.2020 18:15;713,77
12.01.2020 18:30;713,75
12.01.2020 18:45;715,29
12.01.2020 19:00;715,55
12.01.2020 19:15;721,90
12.01.2020 19:30;718,05
12.01.2020 19:45;708,59
12.01.2020 20:00;710,00
12.01.2020 20:15;716,15
12.01.2020 20:30;718,97
12.01.2020 20:45;722,38
12.01.2020 21:00;729,82
12.01.2020 21:15;737,04
12.01.2020 21:30;740,59
12.01.2020 21:45;744,40
12.01.2020 22:00;746,65
12.01.2020 22:15;764,78
12.01.2020 22:30;774,33
12.01.2020 22:45;784,14
12.01.2020 23:00;787,14
12.01.2020 23:15;789,57
12.01.2020 23:30;789,38
12.01.2020 23:45;790,95
13.01.2020 00:00;789,96
13.01.2020 00:15;799,14
13.01.2020 00:30;801,57
13.01.2020 00:45;800,30
13.01.2020 01:00;794,13
13.01.2020 01:15;795,83
13.01.2020 01:30;794,22
13.01.2020 01:45;803,69
13.01.2020 02:00;805,19
13.01.2020 02:15;805,82
13.01.2020 02:30;801,07
13.01.2020 02:45;807,50
13.01.2020 03:00;811,68
13.01.2020 03:15;808,28
13.01.2020 03:30;809,73
13.01.2020 03:45;817,57
13.01.2020 04:00;809,01
13.01.2020 04:15;822,47
13.01.2020 04:30;824,90
13.01.2020 04:45;830,71
13.01.2020 05:00;840,51
13.01.2020 05:15;866,06
13.01.2020 05:30;881,69
13.01.2020 05:45;907,70
13.01.2020 06:00;926,88
13.01.2020 06:15;997,39
13.01.2020 06:30;1057,33
13.01.2020 06:45;1098,07
13.01.2020 07:00;1123,17
13.01.2020 07:15;1151,72
13.01.2020 07:30;1175,77
13.01.2020 07:45;1192,96
13.01.2020 08:00;1203,76
13.01.2020 08:15;1221,76
13.01.2020 08:30;1236,63
13.01.2020 08:45;1224,60
13.01.2020 09:00;1226,32
13.01.2020 09:15;1210,26
13.01.2020 09:30;1204,41
13.01.2020 09:45;1218,98
13.01.2020 10:00;1219,99
13.01.2020 10:15;1240,79
13.01.2020 10:30;1232,80
13.01.2020 10:45;1237,05
13.01.2020 11:00;1228,58
13.01.2020 11:15;1231,25
13.01.2020 11:30;1225,48
13.01.2020 11:45;1222,38
13.01.2020 12:00;1205,70
13.01.2020 12:15;1195,46
13.01.2020 12:30;1199,50
13.01.2020 12:45;1210,12
13.01.2020 13:00;1215,89
13.01.2020 13:15;1222,64
13.01.2020 13:30;1220,44
13.01.2020 13:45;1213,05
13.01.2020 14:00;1190,15
13.01.2020 14:15;1186,43
13.01.2020 14:30;1199,25
13.01.2020 14:45;1207,19
13.01.2020 15:00;1198,70
13.01.2020 15:15;1198,26
13.01.2020 15:30;1190,63
13.01.2020 15:45;1189,30
13.01.2020 16:00;1173,79
13.01.2020 16:15;1164,77
13.01.2020 16:30;1155,19
13.01.2020 16:45;1150,24
13.01.2020 17:00;1144,67
13.01.2020 17:15;1141,37
13.01.2020 17:30;1141,18
13.01.2020 17:45;1135,41
13.01.2020 18:00;1122,73
13.01.2020 18:15;1108,69
13.01.2020 18:30;1104,54
13.01.2020 18:45;1114,73
13.01.2020 19:00;1107,05
13.01.2020 19:15;1097,42
13.01.2020 19:30;1100,72
13.01.2020 19:45;1094,40
13.01.2020 20:00;1082,29
13.01.2020 20:15;1096,88
13.01.2020 20:30;1094,82
13.01.2020 20:45;1085,21
13.01.2020 21:00;1080,40
13.01.2020 21:15;1081,91
13.01.2020 21:30;1074,10
13.01.2020 21:45;1065,01
13.01.2020 22:00;1038,62
13.01.2020 22:15;1021,91
13.01.2020 22:30;1018,96
13.01.2020 22:45;1015,77
13.01.2020 23:00;1023,20
13.01.2020 23:15;1017,72
13.01.2020 23:30;1007,35
13.01.2020 23:45;1002,62
14.01.2020 00:00;1008,67
14.01.2020 00:15;1003,89
14.01.2020 00:30;1003,12
14.01.2020 00:45;1005,65
14.01.2020 01:00;1002,53
14.01.2020 01:15;1008,69
14.01.2020 01:30;1012,22
14.01.2020 01:45;1005,26
14.01.2020 02:00;1003,56
14.01.2020 02:15;998,89
14.01.2020 02:30;983,49
14.01.2020 02:45;986,17
14.01.2020 03:00;990,75
14.01.2020 03:15;1005,74
14.01.2020 03:30;1001,38
14.01.2020 03:45;1002,01
14.01.2020 04:00;998,35
14.01.2020 04:15;1024,78
14.01.2020 04:30;1025,74
14.01.2020 04:45;1031,28
14.01.2020 05:00;1029,01
14.01.2020 05:15;1034,18
14.01.2020 05:30;1040,02
14.01.2020 05:45;1048,96
14.01.2020 06:00;1055,60
14.01.2020 06:15;1108,99
14.01.2020 06:30;1156,47
14.01.2020 06:45;1168,69
14.01.2020 07:00;1186,36
14.01.2020 07:15;1202,68
14.01.2020 07:30;1220,03
14.01.2020 07:45;1227,75
14.01.2020 08:00;1246,68
14.01.2020 08:15;1256,78
14.01.2020 08:30;1266,78
14.01.2020 08:45;1274,63
14.01.2020 09:00;1262,60
14.01.2020 09:15;1242,50
14.01.2020 09:30;1254,41
14.01.2020 09:45;1249,17
14.01.2020 10:00;1243,91
14.01.2020 10:15;1256,88
14.01.2020 10:30;1261,21
14.01.2020 10:45;1266,76
14.01.2020 11:00;1273,80
14.01.2020 11:15;1279,58
14.01.2020 11:30;1274,55
14.01.2020 11:45;1273,43
14.01.2020 12:00;1278,18
14.01.2020 12:15;1271,76
14.01.2020 12:30;1259,46
14.01.2020 12:45;1259,01
14.01.2020 13:00;1254,28
14.01.2020 13:15;1257,06
14.01.2020 13:30;1242,41
14.01.2020 13:45;1230,97
14.01.2020 14:00;1221,20
14.01.2020 14:15;1217,89
14.01.2020 14:30;1227,45
14.01.2020 14:45;1231,57
14.01.2020 15:00;1232,04
14.01.2020 15:15;1241,11
14.01.2020 15:30;1224,53
14.01.2020 15:45;1221,95
14.01.2020 16:00;1211,64
14.01.2020 16:15;1198,58
14.01.2020 16:30;1184,03
14.01.2020 16:45;1180,11
14.01.2020 17:00;1165,49
14.01.2020 17:15;1160,79
14.01.2020 17:30;1152,55
14.01.2020 17:45;1153,03
14.01.2020 18:00;1142,71
14.01.2020 18:15;1140,94
14.01.2020 18:30;1138,91
14.01.2020 18:45;1145,24
14.01.2020 19:00;1144,10
14.01.2020 19:15;1144,68
14.01.2020 19:30;1135,61
14.01.2020 19:45;1128,57
14.01.2020 20:00;1117,23
14.01.2020 20:15;1124,53
14.01.2020 20:30;1119,03
14.01.2020 20:45;1113,49
14.01.2020 21:00;1110,93
14.01.2020 21:15;1108,96
14.01.2020 21:30;1097,60
14.01.2020 21:45;1085,13
14.01.2020 22:00;1069,72
14.01.2020 22:15;1064,68
14.01.2020 22:30;1063,38
14.01.2020 22:45;1056,00
14.01.2020 23:00;1049,90
14.01.2020 23:15;1048,82
14.01.2020 23:30;1051,05
14.01.2020 23:45;1050,81
15.01.2020 00:00;1041,80
15.01.2020 00:15;1042,79
15.01.2020 00:30;1041,93
15.01.2020 00:45;1031,00
15.01.2020 01:00;1030,66
15.01.2020 01:15;1037,93
15.01.2020 01:30;1038,87
15.01.2020 01:45;1024,40
15.01.2020 02:00;1026,60
15.01.2020 02:15;1017,58
15.01.2020 02:30;1016,32
15.01.2020 02:45;1007,88
15.01.2020 03:00;1014,39
15.01.2020 03:15;1021,14
15.01.2020 03:30;1022,12
15.01.2020 03:45;1017,85
15.01.2020 04:00;1019,27
15.01.2020 04:15;1029,13
15.01.2020 04:30;1044,89
15.01.2020 04:45;1040,22
15.01.2020 05:00;1044,10
15.01.2020 05:15;1054,23
15.01.2020 05:30;1054,53
15.01.2020 05:45;1059,60
15.01.2020 06:00;1070,30
15.01.2020 06:15;1135,91
15.01.2020 06:30;1184,13
15.01.2020 06:45;1205,95
15.01.2020 07:00;1224,95
15.01.2020 07:15;1247,69
15.01.2020 07:30;1258,90
15.01.2020 07:45;1270,79
15.01.2020 08:00;1279,13
15.01.2020 08:15;1285,35
15.01.2020 08:30;1302,81
15.01.2020 08:45;1298,99
15.01.2020 09:00;1295,79
15.01.2020 09:15;1277,70
15.01.2020 09:30;1276,87
15.01.2020 09:45;1272,03
15.01.2020 10:00;1264,98
15.01.2020 10:15;1272,96
15.01.2020 10:30;1268,84
15.01.2020 10:45;1272,45
15.01.2020 11:00;1272,08
15.01.2020 11:15;1271,31
15.01.2020 11:30;1272,98
15.01.2020 11:45;1261,18
15.01.2020 12:00;1260,46
15.01.2020 12:15;1256,22
15.01.2020 12:30;1245,72
15.01.2020 12:45;1250,01
15.01.2020 13:00;1254,19
15.01.2020 13:15;1259,32
15.01.2020 13:30;1259,03
15.01.2020 13:45;1253,57
15.01.2020 14:00;1242,08
15.01.2020 14:15;1225,19
15.01.2020 14:30;1230,98
15.01.2020 14:45;1229,55
15.01.2020 15:00;1231,53
15.01.2020 15:15;1242,75
15.01.2020 15:30;1238,00
15.01.2020 15:45;1238,07
15.01.2020 16:00;1235,19
15.01.2020 16:15;1220,05
15.01.2020 16:30;1200,59
15.01.2020 16:45;1203,38
15.01.2020 17:00;1202,88
15.01.2020 17:15;1196,53
15.01.2020 17:30;1179,61
15.01.2020 17:45;1183,92
15.01.2020 18:00;1170,48
15.01.2020 18:15;1158,58
15.01.2020 18:30;1144,23
15.01.2020 18:45;1140,21
15.01.2020 19:00;1140,48
15.01.2020 19:15;1144,93
15.01.2020 19:30;1143,98
15.01.2020 19:45;1141,18
15.01.2020 20:00;1133,19
15.01.2020 20:15;1145,79
15.01.2020 20:30;1133,34
15.01.2020 20:45;1130,78
15.01.2020 21:00;1127,81
15.01.2020 21:15;1122,54
15.01.2020 21:30;1106,49
15.01.2020 21:45;1085,29
15.01.2020 22:00;1063,60
15.01.2020 22:15;1058,26
15.01.2020 22:30;1053,05
15.01.2020 22:45;1051,28
15.01.2020 23:00;1050,31
15.01.2020 23:15;1066,11
15.01.2020 23:30;1060,00
15.01.2020 23:45;1050,40
16.01.2020 00:00;1041,40
16.01.2020 00:15;1039,08
16.01.2020 00:30;1030,39
16.01.2020 00:45;1028,65
16.01.2020 01:00;1022,91
16.01.2020 01:15;1024,10
16.01.2020 01:30;1012,86
16.01.2020 01:45;1009,81
16.01.2020 02:00;1000,97
16.01.2020 02:15;1005,79
16.01.2020 02:30;1003,13
16.01.2020 02:45;1000,59
16.01.2020 03:00;1009,14
16.01.2020 03:15;1029,21
16.01.2020 03:30;1029,30
16.01.2020 03:45;1012,72
16.01.2020 04:00;1013,29
16.01.2020 04:15;1020,04
16.01.2020 04:30;1019,24
16.01.2020 04:45;1020,05
16.01.2020 05:00;1029,55
16.01.2020 05:15;1039,29
16.01.2020 05:30;1046,34
16.01.2020 05:45;1054,08
16.01.2020 06:00;1061,75
16.01.2020 06:15;1111,34
16.01.2020 06:30;1157,11
16.01.2020 06:45;1183,00
16.01.2020 07:00;1200,30
16.01.2020 07:15;1228,75
16.01.2020 07:30;1241,49
16.01.2020 07:45;1251,38
16.01.2020 08:00;1262,51
16.01.2020 08:15;1284,83
16.01.2020 08:30;1288,60
16.01.2020 08:45;1287,81
16.01.2020 09:00;1277,62
16.01.2020 09:15;1252,42
16.01.2020 09:30;1244,23
16.01.2020 09:45;1250,56
16.01.2020 10:00;1248,91
16.01.2020 10:15;1254,26
16.01.2020 10:30;1256,10
16.01.2020 10:45;1251,60
16.01.2020 11:00;1257,76
16.01.2020 11:15;1259,55
16.01.2020 11:30;1242,79
16.01.2020 11:45;1237,27
16.01.2020 12:00;1241,10
16.01.2020 12:15;1221,03
16.01.2020 12:30;1212,05
16.01.2020 12:45;1226,13
16.01.2020 13:00;1220,55
16.01.2020 13:15;1235,58
16.01.2020 13:30;1248,80
16.01.2020 13:45;1225,64
16.01.2020 14:00;1207,84
16.01.2020 14:15;1200,97
16.01.2020 14:30;1210,63
16.01.2020 14:45;1211,12
16.01.2020 15:00;1216,49
16.01.2020 15:15;1215,55
16.01.2020 15:30;1219,69
16.01.2020 15:45;1217,67
16.01.2020 16:00;1205,76
16.01.2020 16:15;1190,41
16.01.2020 16:30;1185,00
16.01.2020 16:45;1175,61
16.01.2020 17:00;1176,95
16.01.2020 17:15;1180,50
16.01.2020 17:30;1172,93
16.01.2020 17:45;1163,25
16.01.2020 18:00;1150,71
16.01.2020 18:15;1136,97
16.01.2020 18:30;1127,32
16.01.2020 18:45;1115,33
16.01.2020 19:00;1114,66
16.01.2020 19:15;1115,87
16.01.2020 19:30;1111,88
16.01.2020 19:45;1106,79
16.01.2020 20:00;1103,22
16.01.2020 20:15;1115,47
16.01.2020 20:30;1119,14
16.01.2020 20:45;1113,10
16.01.2020 21:00;1104,12
16.01.2020 21:15;1097,42
16.01.2020 21:30;1093,92
16.01.2020 21:45;1071,44
16.01.2020 22:00;1048,29
16.01.2020 22:15;1046,59
16.01.2020 22:30;1034,96
16.01.2020 22:45;1034,29
16.01.2020 23:00;1035,08
16.01.2020 23:15;1033,30
16.01.2020 23:30;1019,77
16.01.2020 23:45;1028,03
17.01.2020 00:00;1034,54
17.01.2020 00:15;1034,39
17.01.2020 00:30;1026,55
17.01.2020 00:45;1023,90
17.01.2020 01:00;1017,71
17.01.2020 01:15;1007,90
17.01.2020 01:30;1005,29
17.01.2020 01:45;1000,17
17.01.2020 02:00;983,48
17.01.2020 02:15;975,60
17.01.2020 02:30;974,39
17.01.2020 02:45;974,57
17.01.2020 03:00;974,49
17.01.2020 03:15;987,94
17.01.2020 03:30;992,08
17.01.2020 03:45;997,93
17.01.2020 04:00;1000,16
17.01.2020 04:15;1008,73
17.01.2020 04:30;1018,51
17.01.2020 04:45;1021,78
17.01.2020 05:00;1024,55
17.01.2020 05:15;1043,84
17.01.2020 05:30;1045,70
17.01.2020 05:45;1053,96
17.01.2020 06:00;1075,24
17.01.2020 06:15;1126,65
17.01.2020 06:30;1153,39
17.01.2020 06:45;1178,36
17.01.2020 07:00;1211,58
17.01.2020 07:15;1241,22
17.01.2020 07:30;1262,33
17.01.2020 07:45;1272,81
17.01.2020 08:00;1276,22
17.01.2020 08:15;1285,96
17.01.2020 08:30;1278,40
17.01.2020 08:45;1279,48
17.01.2020 09:00;1264,76
17.01.2020 09:15;1240,42
17.01.2020 09:30;1235,61
17.01.2020 09:45;1222,09
17.01.2020 10:00;1231,33
17.01.2020 10:15;1233,97
17.01.2020 10:30;1236,68
17.01.2020 10:45;1237,60
17.01.2020 11:00;1239,04
17.01.2020 11:15;1244,01
17.01.2020 11:30;1245,42
17.01.2020 11:45;1245,16
17.01.2020 12:00;1234,05
17.01.2020 12:15;1214,49
17.01.2020 12:30;1201,46
17.01.2020 12:45;1197,86
17.01.2020 13:00;1205,83
17.01.2020 13:15;1204,46
17.01.2020 13:30;1195,16
17.01.2020 13:45;1191,95
17.01.2020 14:00;1179,85
17.01.2020 14:15;1182,87
17.01.2020 14:30;1187,05
17.01.2020 14:45;1180,96
17.01.2020 15:00;1164,62
17.01.2020 15:15;1172,27
17.01.2020 15:30;1166,03
17.01.2020 15:45;1156,09
17.01.2020 16:00;1155,94
17.01.2020 16:15;1145,98
17.01.2020 16:30;1147,39
17.01.2020 16:45;1142,72
17.01.2020 17:00;1131,30
17.01.2020 17:15;1132,74
17.01.2020 17:30;1137,17
17.01.2020 17:45;1131,77
17.01.2020 18:00;1118,55
17.01.2020 18:15;1100,76
17.01.2020 18:30;1090,21
17.01.2020 18:45;1069,48
17.01.2020 19:00;1062,34
17.01.2020 19:15;1054,00
17.01.2020 19:30;1049,31
17.01.2020 19:45;1044,39
17.01.2020 20:00;1041,54
17.01.2020 20:15;1038,19
17.01.2020 20:30;1038,18
17.01.2020 20:45;1027,55
17.01.2020 21:00;1025,23
17.01.2020 21:15;1017,56
17.01.2020 21:30;1015,37
17.01.2020 21:45;1006,99
17.01.2020 22:00;989,22
17.01.2020 22:15;973,21
17.01.2020 22:30;971,72
17.01.2020 22:45;965,85
17.01.2020 23:00;961,26
17.01.2020 23:15;950,46
17.01.2020 23:30;948,13
17.01.2020 23:45;940,36
18.01.2020 00:00;939,77
18.01.2020 00:15;937,62
18.01.2020 00:30;940,62
18.01.2020 00:45;942,82
18.01.2020 01:00;934,29
18.01.2020 01:15;934,70
18.01.2020 01:30;920,15
18.01.2020 01:45;911,26
18.01.2020 02:00;896,84
18.01.2020 02:15;905,88
18.01.2020 02:30;896,87
18.01.2020 02:45;893,86
18.01.2020 03:00;886,63
18.01.2020 03:15;881,80
18.01.2020 03:30;879,95
18.01.2020 03:45;880,14
18.01.2020 04:00;874,58
18.01.2020 04:15;862,30
18.01.2020 04:30;857,94
18.01.2020 04:45;850,87
18.01.2020 05:00;838,55
18.01.2020 05:15;841,68
18.01.2020 05:30;840,65
18.01.2020 05:45;830,58
18.01.2020 06:00;822,16
18.01.2020 06:15;835,42
18.01.2020 06:30;844,93
18.01.2020 06:45;849,65
18.01.2020 07:00;851,87
18.01.2020 07:15;864,62
18.01.2020 07:30;862,82
18.01.2020 07:45;864,21
18.01.2020 08:00;864,81
18.01.2020 08:15;875,61
18.01.2020 08:30;873,09
18.01.2020 08:45;872,17
18.01.2020 09:00;864,21
18.01.2020 09:15;857,75
18.01.2020 09:30;857,46
18.01.2020 09:45;849,85
18.01.2020 10:00;850,84
18.01.2020 10:15;851,52
18.01.2020 10:30;847,87
18.01.2020 10:45;855,11
18.01.2020 11:00;850,62
18.01.2020 11:15;849,79
18.01.2020 11:30;839,75
18.01.2020 11:45;839,90
18.01.2020 12:00;823,93
18.01.2020 12:15;810,07
18.01.2020 12:30;806,31
18.01.2020 12:45;803,15
18.01.2020 13:00;792,80
18.01.2020 13:15;788,17
18.01.2020 13:30;785,36
18.01.2020 13:45;773,75
18.01.2020 14:00;763,62
18.01.2020 14:15;767,88
18.01.2020 14:30;764,08
18.01.2020 14:45;760,58
18.01.2020 15:00;757,34
18.01.2020 15:15;762,76
18.01.2020 15:30;761,10
18.01.2020 15:45;754,87
18.01.2020 16:00;757,91
18.01.2020 16:15;756,44
18.01.2020 16:30;753,93
18.01.2020 16:45;752,70
18.01.2020 17:00;756,95
18.01.2020 17:15;761,23
18.01.2020 17:30;760,34
18.01.2020 17:45;755,68
18.01.2020 18:00;755,60
18.01.2020 18:15;758,12
18.01.2020 18:30;750,73
18.01.2020 18:45;752,56
18.01.2020 19:00;751,37
18.01.2020 19:15;753,91
18.01.2020 19:30;746,27
18.01.2020 19:45;745,32
18.01.2020 20:00;738,66
18.01.2020 20:15;739,50
18.01.2020 20:30;732,02
18.01.2020 20:45;726,23
18.01.2020 21:00;720,98
18.01.2020 21:15;721,48
18.01.2020 21:30;718,46
18.01.2020 21:45;716,31
18.01.2020 22:00;710,24
18.01.2020 22:15;715,76
18.01.2020 22:30;718,81
18.01.2020 22:45;713,66
18.01.2020 23:00;710,47
18.01.2020 23:15;713,73
18.01.2020 23:30;708,89
18.01.2020 23:45;706,03
19.01.2020 00:00;700,93
19.01.2020 00:15;706,49
19.01.2020 00:30;706,52
19.01.2020 00:45;702,40
19.01.2020 01:00;702,68
19.01.2020 01:15;702,80
19.01.2020 01:30;698,92
19.01.2020 01:45;700,55
19.01.2020 02:00;699,27
19.01.2020 02:15;703,08
19.01.2020 02:30;693,41
19.01.2020 02:45;694,01
19.01.2020 03:00;690,82
19.01.2020 03:15;693,77
19.01.2020 03:30;693,66
19.01.2020 03:45;691,27
19.01.2020 04:00;690,47
19.01.2020 04:15;695,74
19.01.2020 04:30;693,32
19.01.2020 04:45;694,60
19.01.2020 05:00;690,91
19.01.2020 05:15;694,34
19.01.2020 05:30;686,76
19.01.2020 05:45;683,74
19.01.2020 06:00;679,67
19.01.2020 06:15;694,78
19.01.2020 06:30;697,12
19.01.2020 06:45;703,48
19.01.2020 07:00;707,32
19.01.2020 07:15;716,37
19.01.2020 07:30;716,80
19.01.2020 07:45;713,58
19.01.2020 08:00;716,12
19.01.2020 08:15;718,36
19.01.2020 08:30;712,80
19.01.2020 08:45;713,10
19.01.2020 09:00;708,18
19.01.2020 09:15;706,80
19.01.2020 09:30;699,29
19.01.2020 09:45;696,71
19.01.2020 10:00;692,11
19.01.2020 10:15;697,01
19.01.2020 10:30;697,89
19.01.2020 10:45;699,87
